50883936
52620949
163061027
211093965
216220686
219850031
214758187
15755094
333999
40316705
26284064
23304496
67991642
219309149
3156562
211144754
216321678
217704252
211224002
220155889
18483909
65614662
17842936
25232578
25232578
43517580
17568841
76982440
124609314
171147949
12637912
75895730
35400728
6726778
17760452
15548215
24432306
614179
11982368
17853372
29534144
78242229
40923474
77266187
